,open,high,low,close,volume
2023-06-30 14:08:00,160.3200,160.3200,160.3100,160.3100,479
2023-06-30 14:07:00,160.3100,160.3300,160.2800,160.3300,1228
2023-06-30 14:06:00,160.3000,160.3500,160.2800,160.3100,2299
2023-06-30 14:05:00,160.2300,160.2950,160.2300,160.2800,1148
2023-06-30 14:03:00,160.1300,160.1900,160.1200,160.1900,4124
2023-06-30 14:02:00,159.9900,160.1000,159.9900,160.0850,3975
2023-06-30 14:01:00,159.9900,159.9900,159.9900,159.9900,155
2023-06-30 14:00:00,159.9100,159.9100,159.9100,159.9100,141
2023-06-30 13:59:00,159.9280,159.9280,159.9280,159.9280,376
2023-06-30 13:58:00,159.9200,159.9200,159.8900,159.8900,760
2023-06-30 13:57:00,159.9050,159.9700,159.8300,159.9700,3374
2023-06-30 13:55:00,160.0000,160.0000,159.8600,159.9000,7212
2023-06-30 13:54:00,159.8600,159.9700,159.8600,159.9300,2534
2023-06-30 13:53:00,159.9400,159.9400,159.8700,159.9150,2469
2023-06-30 13:52:00,159.9900,160.0100,159.9700,159.9700,1478
2023-06-30 13:51:00,160.0330,160.0900,160.0000,160.0300,2676
2023-06-30 13:50:00,160.0300,160.0400,159.9900,159.9900,776
2023-06-30 13:49:00,159.9700,160.0500,159.9700,160.0300,1417
2023-06-30 13:48:00,160.0100,160.0100,160.0100,160.0100,405
2023-06-30 13:47:00,160.1000,160.1000,159.9500,159.9500,5739
2023-06-30 13:46:00,160.1450,160.1450,160.0700,160.0700,699
2023-06-30 13:45:00,160.1000,160.1000,160.1000,160.1000,542
2023-06-30 13:44:00,160.1050,160.1650,160.1050,160.1650,327
2023-06-30 13:43:00,160.1400,160.2090,160.0800,160.1650,1122
2023-06-30 13:42:00,160.1900,160.1900,160.0750,160.1400,957
2023-06-30 13:41:00,160.1500,160.1500,160.0700,160.1500,518
2023-06-30 13:40:00,160.2400,160.2400,160.1200,160.1200,1599
2023-06-30 13:39:00,160.1700,160.1900,160.1600,160.1700,987
2023-06-30 13:38:00,160.2000,160.2200,160.2000,160.2200,649
2023-06-30 13:37:00,160.2700,160.2700,160.2400,160.2400,559
2023-06-30 13:36:00,160.2300,160.3200,160.2300,160.2900,1804
2023-06-30 13:35:00,160.2850,160.2850,160.2850,160.2850,384
2023-06-30 13:34:00,160.2800,160.2900,160.2100,160.2150,1842
2023-06-30 13:33:00,160.2300,160.3000,160.2300,160.3000,696
2023-06-30 13:32:00,160.2000,160.2000,160.1100,160.1100,2148
2023-06-30 13:31:00,160.2000,160.2500,160.2000,160.2450,605
2023-06-30 13:30:00,160.2200,160.2900,160.2000,160.2000,2769
2023-06-30 13:29:00,160.3050,160.3050,160.3050,160.3050,208
2023-06-30 13:28:00,160.2400,160.4000,160.2400,160.4000,1184
2023-06-30 13:27:00,160.2700,160.3900,160.2400,160.2600,1302
2023-06-30 13:26:00,160.2800,160.3200,160.2800,160.2800,790
2023-06-30 13:25:00,160.2800,160.3000,160.2100,160.2100,4969
2023-06-30 13:24:00,160.3700,160.3700,160.3000,160.3100,2614
2023-06-30 13:23:00,160.3200,160.4000,160.3100,160.3700,5278
2023-06-30 13:22:00,160.3200,160.4000,160.3200,160.4000,1336
2023-06-30 13:21:00,160.3410,160.3410,160.2700,160.2700,2226
2023-06-30 13:19:00,160.3600,160.3600,160.3000,160.3000,1721
2023-06-30 13:18:00,160.5100,160.6000,160.3300,160.3600,3850
2023-06-30 13:17:00,160.6150,160.6150,160.5600,160.5700,2674
2023-06-30 13:16:00,160.5150,160.5150,160.5150,160.5150,983
2023-06-30 13:15:00,160.5100,160.5100,160.4900,160.4900,796
2023-06-30 13:14:00,160.4200,160.5700,160.4200,160.5000,1107
2023-06-30 13:13:00,160.4950,160.4950,160.4950,160.4950,511
